schemaVersion,recordType,source_name,source_url,title,authors,paper_url,github_url,github_stars,published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23474v2,What's the Catch? Evaluating Temporal Consistency in Vision-Language Models,"[""Marek Hradil"", ""Danae Sánchez Villegas""]",https://arxiv.org/abs/2608.23474v2,,,2026-08-24T16:40:49Z,2026-08-28T12:33:07.637947+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23473v1,MetaCaster: Meta-Harness-Optimized Agent for End-to-End Few-Shot Learning of Lightweight Time Series Forecasters,"[""ChengAo Shen"", ""Wenchao Yu"", ""Fangyu Wu"", ""Dongjin Song"", ""Hanghang Tong"", ""Dongsheng Luo"", ""Wei Cheng"", ""Haifeng Chen"", ""Jingchao Ni""]",https://arxiv.org/abs/2608.23473v1,,,2026-08-24T16:40:25Z,2026-08-28T12:33:07.637997+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23471v1,InjecMEM: Memory Injection Attack on LLM Agent Memory Systems,"[""Hanling Tian"", ""Gengyu Zhang"", ""Zeyang Sha"", ""Jingying Wang"", ""Yuhang Liu"", ""Zhehao Huang"", ""Kun Yang"", ""Xiaolin Huang""]",https://arxiv.org/abs/2608.23471v1,,,2026-08-24T16:37:50Z,2026-08-28T12:33:07.638058+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23469v1,Machine Learning Assisted Inverse Design of Pixelated mmWave Patch Antennas,"[""Nadeem Rather"", ""Holger Claussen"", ""Lester Ho""]",https://arxiv.org/abs/2608.23469v1,,,2026-08-24T16:37:26Z,2026-08-28T12:33:07.638116+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23452v1,Reward-Free Continual Adaptation for Resilient Space Robots,"[""Andrej Orsula"", ""Miguel Olivares-Mendez"", ""Carol Martinez""]",https://arxiv.org/abs/2608.23452v1,,,2026-08-24T16:23:36Z,2026-08-28T12:33:07.638158+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23446v1,Characterizing Necessary Losers to Explain Tournaments Losers,"[""Contet Clément"", ""Umberto Grandi"", ""Jérôme Mengin""]",https://arxiv.org/abs/2608.23446v1,,,2026-08-24T16:17:25Z,2026-08-28T12:33:07.638194+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23435v1,Towards Comprehensive Basketball Understanding,"[""Yirong Hu"", ""Jiayuan Rao"", ""Yu Zhang"", ""Shangzhe Di"", ""Weidi Xie""]",https://arxiv.org/abs/2608.23435v1,,,2026-08-24T16:09:21Z,2026-08-28T12:33:07.638240+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.24947v2,CAT-GS: Balanced Multimodal Learning via Calibrated Gating and Fusion Surgery,"[""Mahir Shahriar Tamim"", ""Sharjil Khan"", ""Md. Samiul Alim"", ""Tanvir Ahmed Khan"", ""Shafin Rahman"", ""Nabeel Mohammed""]",https://arxiv.org/abs/2608.24947v2,,,2026-08-24T16:08:46Z,2026-08-28T12:33:07.638296+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23429v1,ChebBooster: A Training-Free Approach for Efficient Diffusion Transformer Inference via Chebyshev-Inspired Extrapolation,"[""Chengjie Lu"", ""Tianchi Deng"", ""Zhengqi He"", ""Chengwen Luo"", ""Xueliang Li""]",https://arxiv.org/abs/2608.23429v1,,,2026-08-24T16:06:11Z,2026-08-28T12:33:07.638353+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23417v1,SkillAlchemy: Open-World Agent Skill Creation,"[""Hengjun Wang"", ""Shuyue Wei"", ""Boyi Liu"", ""Jun Yang"", ""Yongxin Tong""]",https://arxiv.org/abs/2608.23417v1,,,2026-08-24T15:58:57Z,2026-08-28T12:33:07.638400+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23660v1,From Causal Plausibility to Causal Reliability: Evaluating LLMs as Calibrated Direct Causal-Edge Classifiers,"[""Amit Kumar"", ""Elnur Adl Zarabi"", ""Suranjana Trivedy"", ""Zhiqian Chen"", ""Lei Zhang"", ""Kaiqun Fu"", ""Taoran Ji""]",https://arxiv.org/abs/2608.23660v1,,,2026-08-24T15:55:47Z,2026-08-28T12:33:07.638464+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23658v1,"Elastic KV Cache for LLM Serving:A Working Reclamation Mechanism, and Why Chunked Prefill Already Closes the Gap","[""Sathishkumar Sivashanmugam""]",https://arxiv.org/abs/2608.23658v1,,,2026-08-24T15:49:39Z,2026-08-28T12:33:07.638527+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23400v1,Adaptive Item-based Collaborative Structures via Noise Rescheduling in Diffusion for Generative Recommendation,"[""Jiaqi Wang"", ""Tianying Liu"", ""Heng Chang"", ""Jihong Guan"", ""Wengen Li"", ""Shuigeng Zhou""]",https://arxiv.org/abs/2608.23400v1,https://github.com/CalmaQi/ANR-DiffRec.,,2026-08-24T15:47:35Z,2026-08-28T12:33:07.638586+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23397v2,MediSkill-Evo: Process-Constrained Self-Evolution for Evidence-Grounded Clinical Interaction,"[""Ruoyu Wu"", ""Shenfu Xie"", ""Yinqian Sun"", ""Haibo Tong"", ""Feifei Zhao""]",https://arxiv.org/abs/2608.23397v2,,,2026-08-24T15:45:26Z,2026-08-28T12:33:07.638645+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23395v1,Right-Sizing LLM-Agent Decomposition in VAT Determination: A Pilot Controlled Sweep,"[""Pedro Santos""]",https://arxiv.org/abs/2608.23395v1,,,2026-08-24T15:40:15Z,2026-08-28T12:33:07.638703+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23392v1,Towards a Densing Law for User Representation Learning at Billion-Scale Capacity,"[""Bin Dou"", ""Junru Zhang"", ""Zhaoyi Yuan"", ""Wuliang Huang"", ""Letian Gong"", ""Baokun Wang"", ""Huan Li"", ""Yu Cheng"", ""Weiqiang Wang""]",https://arxiv.org/abs/2608.23392v1,,,2026-08-24T15:38:07Z,2026-08-28T12:33:07.638770+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23391v2,"Cross-Domain, Multi-Task Data-to-Text Generation without In-Domain Training Data","[""Yifei Song"", ""Kun Efimov-Zhang"", ""Claire Gardent""]",https://arxiv.org/abs/2608.23391v2,,,2026-08-24T15:37:19Z,2026-08-28T12:33:07.638815+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23390v2,Cross-lingual Biography Enrichment via Claim Extraction and Alignment,"[""Yifei Song"", ""Ziyang Chen"", ""Emil Sayilov"", ""Claire Gardent""]",https://arxiv.org/abs/2608.23390v2,,,2026-08-24T15:36:53Z,2026-08-28T12:33:07.638852+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23375v1,Adversarial Entropy Inflation Against Gumbel-Based Inference Verification,"[""Nikita Kezins""]",https://arxiv.org/abs/2608.23375v1,,,2026-08-24T15:20:49Z,2026-08-28T12:33:07.638889+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23373v1,Modalities Should Talk to Each Other: Dual-Stream Multimodal Learning for Long-Horizon Influenza Forecasting,"[""Seyed Mohammad Hossein Hashemi"", ""Mohsen Hooshmand"", ""Parvin Razzaghi""]",https://arxiv.org/abs/2608.23373v1,,,2026-08-24T15:20:01Z,2026-08-28T12:33:07.638942+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23370v1,Walking on the DARKSIDE,"[""Aldo Gangemi"", ""Emanuele Bottazzi""]",https://arxiv.org/abs/2608.23370v1,,,2026-08-24T15:17:58Z,2026-08-28T12:33:07.638996+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23363v1,DF-MoE: Generalizable Deepfake Detection via Multimodal Sparse Mixture-of-Experts,"[""Vlad Hondru"", ""Florinel Alin Croitoru"", ""Iuliana Georgescu"", ""A. Sophia Koepke"", ""Radu Tudor Ionescu""]",https://arxiv.org/abs/2608.23363v1,https://github.com/vladhondru25/DF-MoE.,,2026-08-24T15:13:08Z,2026-08-28T12:33:07.639036+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23338v1,The Emergence of Relevance Through Axiomatic Attention Patterns During LoRA Fine-Tuning,"[""Matthew Perlman"", ""Atharva Nijasure"", ""James Allan""]",https://arxiv.org/abs/2608.23338v1,,,2026-08-24T14:48:31Z,2026-08-28T12:33:07.639080+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.24945v1,FAMPWQ: Fisher Information-based Adaptive Mixed Precision Weight Quantization for Effective LLM Inference,"[""Gongwei Lee"", ""Ji Liu"", ""Juncheng Jia"", ""Ji Wu""]",https://arxiv.org/abs/2608.24945v1,,,2026-08-24T14:43:26Z,2026-08-28T12:33:07.639123+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23329v2,Thinking Beyond Videos: Unifying Video Reasoning and Deep Research for Open-World Video Agents,"[""Wenqi Liu"", ""Shijie Ma"", ""Yunxiao Wang"", ""Meng Liu"", ""Qile Su"", ""Han Liu"", ""Bohan Hou"", ""Zeyu Wang"", ""Xuanyu Zheng"", ""Changyi Liu"", ""Tianke Zhang"", ""Haonan Fan"", ""Kaiyu Jiang"", ""Yingxin Li"", ""Jiankang Chen"", ""Xu Wang"", ""Hongyi Fu"", ""Jianxiong Wang"", ""Bin Wen"", ""Tingting Gao"", ""Han Li"", ""Jianhua Yin"", ""Yinwei Wei"", ""Xuemeng Song""]",https://arxiv.org/abs/2608.23329v2,,,2026-08-24T14:42:23Z,2026-08-28T12:33:07.639193+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23323v1,Mycelial Search: A Graph-Structured Metaheuristic for Continuous Optimisation,"[""Mohammad Mahdi Dehshibi""]",https://arxiv.org/abs/2608.23323v1,,,2026-08-24T14:39:00Z,2026-08-28T12:33:07.639234+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23318v1,Agent-G$^2$: Gaussian Guidance for Agentic Reinforcement Learning,"[""Zixuan Wang"", ""Yanrui Miao"", ""Zhengxi Lu"", ""Teng Pan"", ""Yiwen Qiu"", ""Hongxing Li"", ""Peng Qiu"", ""Ruiqing Zhang"", ""Yongliang Shen""]",https://arxiv.org/abs/2608.23318v1,,,2026-08-24T14:34:34Z,2026-08-28T12:33:07.639284+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23313v1,EviSafe: Evidence-Grounded Safety Evaluation for Vision-Language Models,"[""Xuetong Li"", ""Gaofeng Liu""]",https://arxiv.org/abs/2608.23313v1,,,2026-08-24T14:32:25Z,2026-08-28T12:33:07.639328+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23308v1,FIDES: A Concordance Protocol for LLM-Generated Trading Strategies,"[""Arther Tian"", ""Alex Ding"", ""Simon Wu"", ""Aaron Chan""]",https://arxiv.org/abs/2608.23308v1,,,2026-08-24T14:28:07Z,2026-08-28T12:33:07.639376+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23300v1,Evaluating SAT Solver Metrics as Predictors of Human-Perceived Nonogram Difficulty,"[""Changdao He"", ""Yibing Ju"", ""Jonathan Calver"", ""Alice Gao""]",https://arxiv.org/abs/2608.23300v1,,,2026-08-24T14:24:54Z,2026-08-28T12:33:07.639414+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23296v1,Sigmoid Attention as a Better Substrate for Learned KV Cache Eviction,"[""Isaac"", ""Li""]",https://arxiv.org/abs/2608.23296v1,,,2026-08-24T14:21:43Z,2026-08-28T12:33:07.639450+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23286v2,How Much Regularization Survives Averaging? Update Masking in Federated Learning,"[""Wenhao Yan"", ""Fu Kuroda"", ""Yucheng Jin"", ""Zhenke Chen""]",https://arxiv.org/abs/2608.23286v2,,,2026-08-24T14:13:18Z,2026-08-28T12:33:07.639490+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23283v2,Apodex 1.1: Scaling Agentic Intelligence for Complex Work,"[""B. An"", ""B. Li"", ""B. Wang"", ""B. Zhang"", ""B. L. Wang"", ""C. Feng"", ""C. Wei"", ""C. Xue"", ""C. Zhang"", ""D. Ng"", ""D. Ye"", ""E. Min"", ""F. Chen"", ""F. Liu"", ""F. Yang"", ""F. Ye"", ""G. Sun"", ""H. Ji"", ""H. Xu"", ""H. Yang"", ""H. Ye"", ""H. Zhang"", ""H. Zhao"", ""J. Li"", ""J. Lin"", ""J. Xia"", ""K. Jin"", ""K. Wang"", ""K. Yang"", ""L. Bing"", ""L. Lei"", ""L. Su"", ""Le. Wang"", ""Lu. Wang"", ""N. Wang"", ""Q. Ren"", ""Q. Yang"", ""R. Li"", ""S. Bai"", ""S. Du"", ""S. Li"", ""S. Lin"", ""S. Nie"", ""S. Wang"", ""S. Zhang"", ""S. Z. Wang"", ""T. Ge"", ""Ta. Q. Fang"", ""Ti. Q. Fang"", ""W. Fang"", ""W. Li"", ""W. Zhang"", ""X. Chen"", ""X. Li"", ""X. Tang"", ""X. Wang"", ""X. Xu"", ""X. Zhang"", ""X. Q. Wang"", ""X. Y. Wang"", ""Y. Deng"", ""Y. Gao"", ""Y. Hu"", ""Y. Li"", ""Y. Sui"", ""Y. Wang"", ""Y. Xiao"", ""Y. Zhang"", ""Y. Zhou"", ""Z. Chen"", ""Z. Cheng"", ""Z. Feng"", ""Z. Liang"", ""Z. Liu"", ""Z. Zhang""]",https://arxiv.org/abs/2608.23283v2,,,2026-08-24T14:07:24Z,2026-08-28T12:33:07.639609+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23264v1,Hidden in the Request: Explaining Unethical LLM Compliance through Token Relevance,"[""Or Biton"", ""Tomer Krichli"", ""Itai Allouche"", ""Joseph Keshet""]",https://arxiv.org/abs/2608.23264v1,,,2026-08-24T13:52:05Z,2026-08-28T12:33:07.639652+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23263v1,Automated Construction of FAIR Digital Object Knowledge Graphs from Flat Cultural Heritage Records,"[""Zeyd Boukhers"", ""Lingxiao Kong"", ""Xenophon Zabulis"", ""Georgios Toubekis""]",https://arxiv.org/abs/2608.23263v1,,,2026-08-24T13:51:39Z,2026-08-28T12:33:07.639706+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23258v1,Progressively Learning Heterogeneous Skills in a Unified Latent Space,"[""Yue-Yi Zhang"", ""Ming Gong"", ""Linpu He"", ""Wei-Shi Zheng"", ""Zhilin Zhao""]",https://arxiv.org/abs/2608.23258v1,,,2026-08-24T13:48:45Z,2026-08-28T12:33:07.639749+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23256v1,Is Next-Chunk Reasoning RL Really Better than SFT? Revisiting Training Strategies under no-CoT Data,"[""Yinhao Tang"", ""Youqing Fang"", ""Yanan Sun"", ""Jiangning Liu"", ""Ziyi Wang"", ""Xun Zhao"", ""Weiming Zhang"", ""Bin Liu"", ""Kuikun Liu"", ""Wenwei Zhang"", ""Kai Chen""]",https://arxiv.org/abs/2608.23256v1,,,2026-08-24T13:47:45Z,2026-08-28T12:33:07.639800+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23253v1,E2S-Pruner: Progressive Two-Stage Evidence Fusion for Visual Token Pruning in Vision-Language Models,"[""Taoyu Qian"", ""Qi Wang"", ""Daqian Shi"", ""Yuanhao Jiang"", ""Shang Gao"", ""Hualong Yu""]",https://arxiv.org/abs/2608.23253v1,https://github.com/taoyu-qian/E2S-Pruner.git.,,2026-08-24T13:44:41Z,2026-08-28T12:33:07.639850+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23248v1,Future Querying: Can LLMs Serve as Implicit Medical World Models?,"[""Siri Willems"", ""James Butterworth"", ""Lore Goetschalckx"", ""Peter Vrancx"", ""Philippe Modard"", ""Elke Giets"", ""Ludovic Denoyer""]",https://arxiv.org/abs/2608.23248v1,,,2026-08-24T13:41:12Z,2026-08-28T12:33:07.639890+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23247v1,Multi-Winner Voting with Argumentative Ballots,"[""Ryuta Arisaka"", ""Hirotaka Ono""]",https://arxiv.org/abs/2608.23247v1,,,2026-08-24T13:39:05Z,2026-08-28T12:33:07.639927+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23244v1,Credal Large Language Models for Semantic Commitment under Uncertainty,"[""Shireen Kudukkil Manchingal"", ""Sofiia Nikolenko"", ""Fabio Cuzzolin""]",https://arxiv.org/abs/2608.23244v1,,,2026-08-24T13:30:55Z,2026-08-28T12:33:07.639973+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23241v1,Retrieval-Augmented Classification of Environmental Mitigations in Hydropower Licensing Documents,"[""Hong-Jun Yoon"", ""Tom Ruggles"", ""Joanna Lee"", ""Debjani Singh""]",https://arxiv.org/abs/2608.23241v1,,,2026-08-24T13:27:18Z,2026-08-28T12:33:07.640016+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23224v1,Think Only When Needed: Prompt-Authority Control for Selective Slow-Path Intervention in Vision-Language-Action Manipulation,"[""Zhiruo Zhou"", ""Zelin Li"", ""Xiwen Chen"", ""Jiazhuo Li"", ""Chenwei Wang"", ""Huiming Chen"", ""Xiaojun Zhu""]",https://arxiv.org/abs/2608.23224v1,,,2026-08-24T13:18:01Z,2026-08-28T12:33:07.640068+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23218v1,"What is mathematics now, and what should it be?","[""Jeremy Avigad""]",https://arxiv.org/abs/2608.23218v1,,,2026-08-24T13:13:17Z,2026-08-28T12:33:07.640088+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23217v1,AI Surrogate Modeling for Real-Time Tokamak Equilibrium Prediction: Benchmarking Neural Architectures and Validation on EXL-50U,"[""Guoyang Shi"", ""Zitong Zhang"", ""Siqi Ding"", ""Jianguo Chen"", ""Yapeng Zhang"", ""Jiayi Zhi"", ""Hanyue Zhao"", ""Tianyuan Liu""]",https://arxiv.org/abs/2608.23217v1,,,2026-08-24T13:12:48Z,2026-08-28T12:33:07.640141+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23215v1,BenthicDINO: Physics-Informed Self-Distillation for View-Invariant Side-Scan Sonar Representations,"[""Taqi Hamoda"", ""Hayat Rajani"", ""Nuno Gracias""]",https://arxiv.org/abs/2608.23215v1,,,2026-08-24T13:11:22Z,2026-08-28T12:33:07.640188+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23205v1,Cognitive Profiling of LRMs' Reasoning Traces Using Bloom's Taxonomy,"[""Maria-Eleni Zoumpoulidi"", ""Georgios Paraskevopoulos"", ""Alexandros Potamianos""]",https://arxiv.org/abs/2608.23205v1,,,2026-08-24T12:55:51Z,2026-08-28T12:33:07.640227+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23196v1,"AI emotional support is better only when chosen, but shifts preferences even when it is not","[""Yaoxi Shi"", ""Cathy Mengying Fang"", ""Guy LabanPattie Maes"", ""Amit Goldenberg""]",https://arxiv.org/abs/2608.23196v1,,,2026-08-24T12:47:09Z,2026-08-28T12:33:07.640267+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23179v1,NetConfArena: An Executable Benchmark for LLM Agents in Closed-Loop Network Configuration,"[""Chang Liu"", ""Xiaohui Xie"", ""Xinyi Chen"", ""Yong Cui""]",https://arxiv.org/abs/2608.23179v1,,,2026-08-24T12:26:37Z,2026-08-28T12:33:07.640317+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23164v1,Counterfactual Transition Graphs: Evaluating Cross-Class Transition Quality,"[""Syed Muhammad Hamza Zaidi"", ""Szymon Bobek"", ""Grzegorz J. Nalepa"", ""Myra Spiliopoulou""]",https://arxiv.org/abs/2608.23164v1,,,2026-08-24T12:11:46Z,2026-08-28T12:33:07.640368+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23149v2,Language Chain in Alignment: Cross-lingual Ranking Preference Optimization,"[""Seungyoon Lee"", ""Minhyuk Kim"", ""Jungseob Lee"", ""Heuiseok Lim""]",https://arxiv.org/abs/2608.23149v2,https://github.com/dltmddbs100/CRPO.,,2026-08-24T11:54:36Z,2026-08-28T12:33:07.640412+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23653v1,Beyond Executable Models: The Pufibara Agent Harness and the Modelica Agent Workflow Benchmark for Physical System Modeling,"[""Zizhe Wang""]",https://arxiv.org/abs/2608.23653v1,,,2026-08-24T11:50:07Z,2026-08-28T12:33:07.640464+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23138v1,Pointing-VLA: Typed Spatial Grounding Interfaces for Vision-Language-Action Manipulation,"[""Xiwen Chen"", ""Zelin Li"", ""Zhiruo Zhou"", ""Huiming Chen"", ""Chenwei Wang"", ""Xiaojun Zhu""]",https://arxiv.org/abs/2608.23138v1,,,2026-08-24T11:43:49Z,2026-08-28T12:33:07.640517+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23124v2,LITERARYBIGFIVE: Author-Personalized Text Generation in a Unified Interpretable Space,"[""Jinghui Zhang"", ""Lang Gao"", ""Ao Li"", ""Mingzhe Li"", ""Ruihong Zeng"", ""Zirui Song"", ""Kentaro Inui"", ""Xiuying Chen""]",https://arxiv.org/abs/2608.23124v2,https://github.com/Znull-1220/LiteraryBigFive.,,2026-08-24T11:32:35Z,2026-08-28T12:33:07.640566+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.26194v1,A Reranker for Orchestrating Heterogeneous Speech and Text Retrievers,"[""Inho Kim"", ""Sumyeong Ahn""]",https://arxiv.org/abs/2608.26194v1,,,2026-08-24T11:32:05Z,2026-08-28T12:33:07.640603+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23120v1,Statistical Machine Translation Systems of English-Pnar Language Pair : Some Insights of the Emperical Study,"[""Edawanbiang Dhar Surmila Thokchom"", ""Thoudam Doren Singh""]",https://arxiv.org/abs/2608.23120v1,,,2026-08-24T11:29:53Z,2026-08-28T12:33:13.343965+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.26193v1,AffectOmni: RL-Verifiable People-Centric Grounded Affective Reasoning for Social and Art-Related Scenes,"[""Yibo Wang"", ""Rui Yang"", ""Jisheng Dang"", ""Bimei Wang"", ""Yitao Wu"", ""Pengfei Cao"", ""Wencan Zhang"", ""Hong Peng"", ""Bin Hu"", ""Tat-Seng Chua""]",https://arxiv.org/abs/2608.26193v1,https://github.com/eliot127825-rgb/AffectOmni_nobody.,,2026-08-24T11:25:04Z,2026-08-28T12:33:13.344037+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23114v1,DeMixPert: Decomposed Response Modeling with Gaussian Mixtures for OOD Single-Cell Perturbation Prediction,"[""Jiawen Liu"", ""Xuechenxiao Cao"", ""Yutong Li"", ""Bing Liu"", ""Jiaming Liang"", ""Tinghe Zhang"", ""Xiaoqi Sheng"", ""Hongmin Cai""]",https://arxiv.org/abs/2608.23114v1,,,2026-08-24T11:24:17Z,2026-08-28T12:33:13.344096+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23104v2,Molecular LLM Agents: From Architectural Design to Scientific Autonomy,"[""Jiatong Li"", ""Wengyu Zhang"", ""Weida Wang"", ""Yuxuan Ren"", ""Wei Liu"", ""Chenyang Mao"", ""Yuqiang Li"", ""Yatao Bian"", ""Changmeng Zheng"", ""Xiaoyong Wei"", ""Qing Li""]",https://arxiv.org/abs/2608.23104v2,,,2026-08-24T11:09:25Z,2026-08-28T12:33:13.344151+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23101v1,PolyChirp: Multi-Species Birdsong Classification Using TinyML on Low-Power Acoustic Sensors,"[""Nathan Duboisset"", ""Zhaolan Huang"", ""Felix Bießmann"", ""Roudy Dagher"", ""Antoine Lavandier"", ""Emmanuel Baccelli""]",https://arxiv.org/abs/2608.23101v1,,,2026-08-24T11:06:51Z,2026-08-28T12:33:13.344201+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23100v1,Shaping the Evolutionary Dynamics of Robot Morphology via Adaptive Control Learning,"[""Junru Song"", ""Yang Yang"", ""Yaqing Xu"", ""Ying Wen"", ""Wei Peng"", ""Guozhen Li"", ""Wei'en Zhou"", ""Wen Yao""]",https://arxiv.org/abs/2608.23100v1,,,2026-08-24T11:06:24Z,2026-08-28T12:33:13.344258+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23098v2,Jiuge-Tuiqiao: An Interpretable Human-AI System for Classical Chinese Poetry Refinement,"[""Yufeng Han"", ""Lifan Deng"", ""Cunliang Kong"", ""Wenhao Li"", ""Xin Cong"", ""Yuzhuo Bai"", ""Kangyang Luo"", ""Maosong Sun""]",https://arxiv.org/abs/2608.23098v2,,,2026-08-24T11:05:09Z,2026-08-28T12:33:13.344301+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23086v1,POOL: Propagated Uncertainty Over Lookalikes,"[""Rounak Sharma"", ""Ananya B. Sai"", ""Soumyabrata Pal""]",https://arxiv.org/abs/2608.23086v1,,,2026-08-24T10:51:44Z,2026-08-28T12:33:13.344347+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23078v1,AgentWeave: Routing Before Reasoning for Efficient Function Calling in Tool-Rich Language Models,"[""Saurav Singla"", ""Aarav Singla"", ""Advik Gupta"", ""Parnika Gupta""]",https://arxiv.org/abs/2608.23078v1,,,2026-08-24T10:38:08Z,2026-08-28T12:33:13.344402+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23651v1,Feedback That Backfires: Why Small Language Model Agents Repeat the Call They Just Watched Fail,"[""Esmail Gumaan""]",https://arxiv.org/abs/2608.23651v1,,,2026-08-24T10:19:17Z,2026-08-28T12:33:13.344463+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23070v1,From Generation to Simulation: How Far Are World Models from Being True Simulators?,"[""Tong Wang"", ""Huan Deng"", ""Mucheng Yang"", ""Yang He"", ""Xiaohui Kuang"", ""Gang Zhao""]",https://arxiv.org/abs/2608.23070v1,https://github.com/AtongWang/world-model-simulators,,2026-08-24T10:16:05Z,2026-08-28T12:33:13.344512+00:00
